"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
229487,"B000VS9D7M","A38TC55DKS6ZWW","jdellr",1,2,5,1287878400,"Party was a success","And as little as the bags cost I did not have to worry about the kids getting a new bag everytime they came for more popcorn,"
236037,"B008LU5R3Q","A2A1YSOBPZI4MO","Mike",0,0,5,1349827200,"Unbelievably good","These chips are outstanding!!  Use in place of tortilla chips with salsa, and you will never go back. Forget the fact that they are healthy, these chips are delicious!"
511437,"B000MVGVY6","ATEG462C53F1A","Charles St-Georges ""Charlie""",5,6,5,1286323200,"Coca tea cures everything!","OK, not everything, but I've taken it to help me wake up and to cure nausea and altitude sickness. It's absolutely fantastic. I can't say enough good things about mate de coca."
81366,"B005IBV686","A1HBA1F3U09Q8J","jpATL",0,0,5,1341705600,"Versatile espresso","Like the previous reviewer, I tried this to see how it compared to my favorite, Cafe Bustelo.  Not only is it a bit cheaper, but it tastes great!  It takes just as good when brewed in a drip coffee maker as an espresso machine - though, I prefer the stronger taste of the espresso brew.  It's just as bold as Bustelo but a little smoother, and makes an excellent iced coffee in the summer.  As a tip, you can purchase all of the Bustelo brands from Javacabana.com for much cheaper than you can find anywhere else."
556348,"B001E5E0CO","A1FI5RUHER30US","love-r-oats",1,1,5,1267574400,"Luv-r-Lavazza","Lavazza coffee suits our taste better than anything else we've bought for home brewing. It has the depth of taste of a good coffee without the bitterness than can accompany some. It's hard to make a bad cup of coffee with this brand. We're Lavazza fans."
179504,"B000CQC050","AR7UQW3FL8DIL","c66",0,0,3,1331424000,"Something strange","I love the taste of this herbal tea, but twice now I noticed I have a rasping (breathing discomfort) that may or may not be triggered by it. I bought 4 boxes after trying a sampler but now I'm starting to think I may have a food sensitivity to one of the licorice spice ingredients. Damn shame, but I wanted to put it out there in case I wasn't the only one."
288374,"B000ENUC3S","A2J5EHIQZYYZRF","Kelly A. Donovan ""FDR ranger""",0,0,4,1294963200,"Great for Snack Attack!","I choose to follow a gluten-free, dairy-free diet because I have multiple sclerosis.  This product enables me to have my ""sweets"" without the consequences.  It's substantial & if I have two, I end up skipping a meal. (Not recommended, I know.)  The consistency is slightly moist, compact, heavy; the flavor is not overly sweet, peanut butter-y and fun (it's the only way I can describe it) when you get the chocolate chip.  If the bars had any more chips, they would overpower it.  I only wish it was a wee bit larger.  Just a wee bit because I go through three to four boxes every month."
205407,"B00474D0HK","A3NYSNDQ3B1U4E","suchaprettiface ""ankaralight""",9,10,5,1336003200,"Great product - this company has it way overpriced","You can buy a 12-pack of the 32-ounce bottles of Evamor through their web site for $19.99. The price this business owner is charging is ridiculous and nothing short of robbery."
328054,"B000LRH4MY","AWZVOA3KLY7UU","Diana Glass",0,0,5,1347494400,"The best feta ever!!!","I reviewed this product in regards to delivery and packaging but we just tasted it tonight at dinner.  It is fabulous!  A smooth yet tangy cheese.  Perfect with a glass of wine and some figs or in pasta with pesto.  Unbelievably good and I will be ordering it again!  Yum!"
242092,"B005Q8IXXM","A1L7R2764ED46Y","G. Hembrough",0,0,4,1331769600,"Taste great however...","ReGen has a great flavor (it tastes like chocolate milk if one opts for the chocolate flavor) however, it contains too much sugar in my opinion. Some of the top of the line recovery drinks contain less than the sugar content Regen has. Overall good product but beware if you are watching your sugar intake."
357596,"B0002HLGGI","A2OOQ59V7YWYL1","Gloria M.",0,0,5,1349222400,"Wonderful!!!!!","Got my Water well ahead of the estimated delivery date.  I can't complain about the cost as the prices are much higher in my area. I order water not only for myself but for my pets as well. I live in a location where its highly recommended we don't drink the tap water. I don't order enough for a delivery service yet I still order a lot so this works for me.  Fantastic customer service from  ""Shop by MC"".  Contacted them days after I placed my order to ask them if they'd use UPS, Ontac or FedEx to deliver my water (can only use these three for delivery of large packages).  They got back to me right away to say they would.  Needless to say I'm extremely pleased with ""Shop by MC"" and I'll be ordering from this company again."
228604,"B0002DH22O","A3TLZ0RYOPJMF","Linda",1,1,5,1311897600,"creme rinse","I love this creme rinse, it makes my puppie's coat soft and smelling nice. She had a scratching problem, that i think this has helped to control, she doesnt stop in the middle of doing something to scratch."
362993,"B001LQTHYW","A29DJPTIOMTZ9O","Walker",0,0,5,1345075200,"Great tasting decaf","This is my favorite flavored decaf by far. The mocha flavor is subtle, and the coffee tastes very bold and strong, which I like. Just perfect with a touch of cream.<br /><br />Note, these pods are a bit fuller than your typical Senseo pods - it helps if you wet them first before loading your coffee maker so they fit well."
522023,"B00065APY0","A8L1CJ031QKB0","Isaac Stimson",1,1,5,1272844800,"Garlic Valley products are fantastic","I have predominately used the raw pressed garlic juice and it it really good stuff.  You have to try making garlic bread with this stuff.  It is fantastic."
167859,"B000EOWXUM","A579QNOXOFOR9","Mimsy",1,1,5,1319328000,"glad to find it here","So glad to find Lipton Red Beans n Rice on Amazon.  I can't find it in my local stores anymore.  I cook mine with a can of tomato soup.  sometimes i add ground beef or sausage."
490337,"B000EDBPQ6","A16DOFSW5GGV99","Barbara C. Hodgson",2,2,5,1175040000,"great breakfast","Works just like regular pancake mix  - rises and cooks the same and excellent taste. We bought this in bulk and are going through it like crazy. Must be good."
201949,"B0002Y121K","ACHH1KIFKM7Q7","Shirley Forsythe",0,0,5,1321920000,"Bays are the best","These English Muffins were introduced to us by a friend originally from England. They are natural and great tasting.  They are the only kind we buy.  We toast they for breakfast, make a breakfast sandwich with boca sausage and cheese or use them to make mini pizzas--they are absolutely the best"
457124,"B000FK7PQW","AKND6XZ7CO5EF","HappilyRetired ""LifeIsGood""",2,2,5,1170028800,"Can't be beat!","I have found all Tinkyada pasta products to be good tasting and easy to fix.  You should use the energy saving method of cooking and reduce the set time to around 15 minutes, however.  This pasta can become mushy if overcooked or left in liquid for a long period so we always cook it al dente and it is wonderful.  After dealing with a gluten free diet for several years, I have to say this is one of our favorite gf lines of food.  I am excited to see that Amazon Grocery is now carrying this line of pasta."
334011,"B001EQ4GUO","A3VI6BCJM8VJRX","Donna Ellis ""Donna""",0,0,5,1231545600,"Crystal Light Strawberry Kiwi","I drink this everyday.  I can't seem to live without it.  I give it 5 stars!"
21953,"B000KV61FC","A3LB4GELNODPLI","Alden Alvarado ""AJ Moore""",7,7,3,1173398400,"My dogs arent quite smart enough........","I got the Premier line of toys thinking I could varriate what they got each time I leave for work, on Monday it would be the twinst n treat, Tuesday the Tug a Jug, etc. But when I put this one down on the floor my two mutts just sat there and looked at me. I tried to show them that pulling the rope would cause the treats to come out but alas they just werent understanding. It has been almost twoo weeks now and still not much results. They love the other Premier toys, just arent quite smart enough for this one."
561358,"B001JU81ZG","A2JVES0D7HT9O6","Michael",2,2,5,1295827200,"Great/Healthy Alternative to Whey Proteins","I'm 19 and have been working out for about two years now. When I started I was told I needed to start taking a protein supplement. So like every newbie, I figured GNC was the place to go. I was told to start using the wheybolic protein by the salesman so I did. However, it was becoming too pricey and I was getting headaches regularly. Shortly after, I read in consumer reports that there are various heavy metals found in the mix. I immediately began looking for a healthy and natural alternative. I found Nutiva organic hemp protein and decided to give it a try. It's been six months and I'm hooked. This stuff is great. It's organic (which is always a plus) and it is great for you. I am able to obtain lean protein after each workout and I'll even drink it with my breakfast in the morning to start my day the right way. I mix it with vanilla almond milk or chocolate soy milk and it tastes pretty good. I receive all the benefits of this superfood without sacrificing a whole lot of taste. I highly recommend this for EVERYONE."
169449,"B0049YMBKA","A3BWX6XDMVU4XM","B. Pumper",1,1,5,1329523200,"Fresh oganic spelt flour, great price.","This is the best price I've found for spelt flour, especially with the subscribe & save offer.  I'm so glad this is offered and am very happy to purchase this on a regular basis. I use spelt flour in all of my baking as a portion of, or all of the amount of flour the recipe calls for.  It adds nutrition and fiber without the heaviness or nuttiness of whole wheat.  Since it comes in a large bag I freeze it in 5 lb. bags to keep it fresh."
